Nombre recurso;LOID;ID;Página;Tipo;Enlace;Texto principal;Texto adicional
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Escoge tu camino;Enlace;http://www.ign.es/web/ign/portal;Instituto Geográfico Nacional;, portal con información, recursos y aplicaciones relacionadas con la geografía.
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=IJhgZBn-LHg;How Earth Moves;, video sobre los movimientos de la Tierra.
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Escoge tu camino;Inglés;https://gisgeography.com/map-projection-types/;50 Map Projections Types: A Visual Reference Guide (BIG LIST);, portal de geografía que permite ver el mundo de distintas maneras.
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Ve más allá;Lista;;Conoce los husos horarios;
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Ve más allá;Lista;;Localiza elementos a partir de coordenadas;
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Ve más allá;Lista;;Identifica los sistemas de representación;
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Ve más allá;Lista;;Identifica los tipos de proyección cartográfica;
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Ve más allá;Lista;;Interpreta la escala de un mapa;
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Ve más allá;Lista;;Competencias: lectura e interpretación de mapas;
Desafío: La Tierra: sistemas de representación;CS_07_01_LM_Recurso230;131831;Meta;Título;;"¡Fin!
¿Serás capaz de superar la última prueba?";
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>Capa a capa</em>;(la geosfera, la capa interna de la Tierra)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>¡Los continentes se mueven!</em>;(la deriva continental)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>¿Un juego de fuerzas?</em>;(agentes internos y agentes externos)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>¡Qué desgaste!</em>;(la erosión)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>En tierra firme</em>;(el relieve interior)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>Bordeando la costa</em>;(el relieve litoral)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>A vista de pájaro: Europa</em>;(el relieve europeo)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>Por tierras americanas</em>;(el relieve americano)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>Viajamos por Asia</em>;(el relieve asiático)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>Descubriendo África</em>;(el relieve africano)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Lista;;<em>¿Perdidos en el continente más pequeño?</em>;(el relieve de Oceanía)
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Enlace;http://www.educa.madrid.org/web/ies.alonsoquijano.alcala/carpeta5/carpetas/quienes/departamentos/ccnn/CCNN-1-2-ESO/2eso/2ESO-12-13/Bloque-II/Tema-1-Energia-interna-Tierra-I/Tema-1-E-I-Tierra-I.html;La energía interna de la Tierra (I): volcanes y terremotos;, en el portal Educa Madrid, recoge multitud de imágenes y videos sobre el tema
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=3A_OBfm04ck;El relieve;, portal educativo La Eduteca, que define qué es el relieve y sus principales formas.
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Enlace;https://youtu.be/q5tTpFOMpL4;¿Por qué se mueven las placas tectónicas?;, del canal Norma Apaza, sobre la teoría de la tectónica de placas y la estructura interna de la Tierra.
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Escoge tu camino;Inglés;https://www.natgeokids.com/uk/discover/geography/physical-geography/structure-of-the-earth/;Earth Structure;, conjunto de artículos de National Geographic relacionados con la estructura interna de la Tierra.
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Ve más allá;Lista;;Identifica las placas continentales;
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Ve más allá;Lista;;Conoce los agentes formadores del relieve;
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Ve más allá;Lista;;Identifica el relieve europeo;
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Ve más allá;Lista;;Identifica el relieve asiático;
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Ve más allá;Lista;;Identifica el relieve americano;
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Ve más allá;Lista;;Competencias: análisis del relieve de Europa;
Desafío: El relieve terrestre;CS_07_02_LM_Recurso340;132250;Meta;Título;;"¡Alcanzaste la cima!
¿Serás capaz de superar la última prueba?";
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Un tres cuartos</em>;(Las aguas de la Tierra)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>El agua, ¿solo para beber? </em>;(El agua como recurso)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Con un poco de sal</em>;(Las aguas oceánicas)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Con un poco de azúcar</em>;(Las aguas dulces)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Navegamos por Europa</em>;(Los ríos, lagos y mares de Europa)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Trío de ases</em>;(La importancia de los ríos)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>En aguas africanas</em>;(Los ríos, lagos y mares de África)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Shuǐ</em>;(Los ríos, lagos y mares de Asia)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Hasta el Amazonas y más allá</em>;(Los ríos, lagos y mares de América)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Lista;;<em>Entre islas</em>;(Los ríos, lagos y mares de Oceanía)
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Enlace;https://youtu.be/zfHPJiwkQyA;Diferencia entre océanos, mares, lagos, lagunas, ríos, arroyos, cascadas y cataratas;, video que muestra las diferentes masas de agua que existen en el planeta Tierra, en <em>Ciencias para niños</em>.
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Enlace;https://eu.oceana.org/es;Oceana;, portal de esta organización internacional que trabaja para la conservación de los océanos, la protección de los ecosistemas marinos y las especies marinas amenazadas.
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Enlace;https://www.fundacionaquae.org/wiki-aquae/rios/los-rios-mas-importantes-del-mundo/;Los ríos más importantes del mundo;, información acerca de los principales ríos del mundo, en Aquae Fundación.
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Escoge tu camino;Inglés;https://www.youtube.com/channel/UCPL0cnIeuItpJX5sat8s6TA;Planet Ocean;, canal dedicado al documental del mismo título, dirigido por Yann Arthus-Bertrand y Michael Pitiot, que recoge pequeños fragmentos del documental original.
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Ve más allá;Lista;;Conoce el medio lacustre;
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Ve más allá;Lista;;Identifica los ríos de Europa;
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Ve más allá;Lista;;Reconoce los ríos y lagos de África;
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Ve más allá;Lista;;Identifica los recursos hídricos y la problemática del agua en Asia;
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Ve más allá;Lista;;Identifica los principales ríos, lagos y mares de América;
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Ve más allá;Lista;;Competencias: el ciclo del agua y su impacto en el relieve;
Desafío: Los ríos y mares de la Tierra;CS_07_03_LM_Recurso390;131834;Meta;Título;;"¡Fin del baño!
¿Serás capaz de superar la última prueba?";
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>Cabalgando con don Quijote</em>;(La Meseta)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>Nos vamos de escalada</em>;(Los sistemas montañosos)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>¡Isla a la vista! </em>;(El relieve insular)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>Aguas dulces</em>;(Los ríos peninsulares)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>¡Qué chapuzón! </em>;(Las costas y los mares)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>Nos vamos a la costa africana</em>;(Las islas Canarias)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Lista;;<em>¡Que se hunde el terreno!</em>;(Las depresiones peninsulares)
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Enlace;http://www.ign.es/web/ign/portal/recursos-educativos;Educa IGN;, portal del Instituto Geográfico Nacional que presenta distintos recursos educativos.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Enlace;https://mapasinteractivos.didactalia.net/comunidad/mapasflashinteractivos;Mapas interactivos;, mapas sobre la geografía europea para aprender jugando, de Enrique Alonso, en Didactalia.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Enlace;http://www.rtve.es/alacarta/videos/los-rios/;Los ríos;, serie documental sobre los ríos de España, de RTVE.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Escoge tu camino;Inglés;https://youtu.be/MAJp65hxS8M;The Mediterranean sea;, video en el que se explica la formación del mar Mediterráneo, de Planetsea.
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Ve más allá;Lista;;Identifica los principales elementos del relieve peninsular;
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Ve más allá;Lista;;Reconoce la hidrografía española;
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Ve más allá;Lista;;Relaciona los ríos peninsulares con su vertiente;
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Ve más allá;Lista;;Competencias: elaboración de un perfil topográfico;
Desafío: El relieve, costas y ríos de España;CS_07_13_LM_Recurso510;130775;Meta;Título;;"¡De vuelta a casa!
¿Serás capaz de superar la última prueba?";
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>Buscando las siete diferencias</em>;(El clima y el tiempo meteorológico)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>Pequeñas piezas que encajan</em>;(Los factores y elementos del clima)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>Para todos los gustos</em>;(Los climas de la Tierra)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>¡Qué calor! </em>;(Los climas cálidos)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>Ni blanco ni negro</em>;(Los climas templados)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>¡No te quites la chaqueta!</em>;(Los climas fríos)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>En casa</em>;(Los climas de España)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Lista;;<em>Sube, sube…</em>;(El calentamiento global y el cambio climático)
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Enlace;http://www.rtve.es/alacarta/videos/tres14/tres14-clima/1242442/;Clima;, reportaje sobre cómo afecta el clima a la salud de las personas, en Tres14 de RTVE.
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=_Vw2_9nJt3Y&feature=youtu.be;¡Los climas de la Tierra y sus paisajes como nunca antes te los habían enseñado! ¡Viaja conmigo!;, video sobre climas y paisajes, en La cuna de Halicarnaso.
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Enlace;https://www.geografiainfinita.com/2018/09/clima-de-espana;El clima a través de los mapas;, portal que tiene por objeto abordar el mundo desde el punto de vista de la geografía, en Geografía Infinita.
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=ZqiSiX8QD7o;¿Qué es el cambio climático?;, video que ofrece una breve explicación sobre qué es el cambio climático y sus consecuencias, de <em>National Geographic</em>.
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Reconoce factores y elementos del clima;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Conoce los instrumentos para estudiar el tiempo atmosférico;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Identifica los climas del mundo;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Reconoce los climas del mundo a partir de un climograma;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Conoce los efectos del cambio climático;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Competencias: elaboración de un climograma;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Ve más allá;Lista;;Competencias: interpretación de un mapa del tiempo;
Desafío: El clima: factores y elementos;CS_07_04_LM_Recurso420;131837;Meta;Título;;"¿Estás preparado?
¿Serás capaz de superar la última prueba?";
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Lista;;<em>Los factores que determinan la configuración del paisaje</em>;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Lista;;<em>El ser humano como modelador de paisajes</em>;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Lista;;<em>La biodiversidad del planeta</em>;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Lista;;<em>Los espacios naturales protegidos</em>;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Lista;;<em>Los paisajes de tu comunidad autónoma</em>;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Lista;;<em>Parques Nacionales en España</em>;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Enlace;https://www.documaniatv.com/documentales/planeta-tierra/;Documanía TV;, contiene todos los capítulos de la serie <em>Planeta Tierra</em>, producida por la BBC.
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Enlace;https://www.nationalgeographic.com.es/;National Geographic;, página web con abundante material fotográfico sobre naturaleza, viajes, etc.
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Escoge tu camino;Enlace;https://www.miteco.gob.es/es/red-parques-nacionales/;Red de Parques Nacionales españoles;, página web oficial del Ministerio para la Transición Ecológica.
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Conoce la relación entre el ser humano y el paisaje;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Conoce la tundra;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Identifica las características de la selva ecuatorial;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Conoce los desiertos del mundo;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Conoce la taiga;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Identifica los rasgos de los paisajes humanizados en España;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Ve más allá;Lista;;Competencias: análisis de un paisaje de nuestro entorno;
Desafío: Los paisajes de la Tierra;CS_07_05_LM_Recurso560;132025;Meta;Título;;"¡Ya has terminado tu paseo por la superficie terrestre!
¿Serás capaz de superar la última prueba?";
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Lista;;<em>El planeta de la vida</em>;(Los ecosistemas)
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Lista;;<em>¡Peligro!</em>;(Los riesgos naturales)
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Lista;;<em>¿De quién es la culpa?</em>;(Los riesgos humanos)
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Lista;;<em>Todo llega a su fin</em>;(Los recursos naturales no renovables)
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Lista;;<em>Hasta el infinito y más allá</em>;(Los recursos naturales renovables)
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Lista;;<em>¡Vamos a ahorrar!</em>;(El desarrollo sostenible)
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Enlace;https://www.tierra.org/;Amigos de la Tierra;, información sobre el medio ambiente y formas de fomentar una sociedad más respetuosa con el planeta.
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Enlace;http://www.wwf.es/;World Wildlife Fund (WWF);, portal de la sección española del WWF que trabaja en defensa de la conservación de la flora y fauna del planeta.
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Enlace;https://eu.oceana.org/es;Oceana;, portal de esta organización internacional que trabaja para la conservación de los océanos, la protección de los ecosistemas marinos y las especies marinas amenazadas.
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=ZqiSiX8QD7o;¿Qué es el cambio climático?;, video que ofrece una breve explicación sobre qué es el cambio climático y sus consecuencias, de <em>National Geographic</em>.
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Escoge tu camino;Inglés;https://youtu.be/G4H1N_yXBiA;Causes and Effects of Climate Change;, video que describe qué es el cambio climático, sus causas y efectos, de<em> National Geographic</em>.
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Ve más allá;Lista;;Identifica los riesgos de origen humano;
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Ve más allá;Lista;;Reconoce las causas de la degradación del medio ambiente;
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Ve más allá;Lista;;Relaciona actividades humanas y recursos no renovables;
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Ve más allá;Lista;;Conoce las fuentes de energía renovables;
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Ve más allá;Lista;;Comprende qué podemos hacer por el desarrollo sostenible;
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Ve más allá;Lista;;Competencias: análisis de un riesgo de origen natural;
Desafío: Los ecosistemas y el medio ambiente;CS_07_06_LM_Recurso250;131998;Meta;Título;;"¡Manos a la obra!
¿Serás capaz de superar la última prueba?";
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>Las fuentes históricas: la clave para conocer el pasado. De qué tipo y de cuándo.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>Del mono al ser humano, un largo camino.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>Los primeros humanos en la península Ibérica.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>La aparición de la agricultura, un gran paso para la humanidad.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>La mujer en la prehistoria.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>Arte prehistórico: ¿exposiciones en cuevas?</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Lista;;<em>Los megalitos: cómo eran y para qué servían.</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Enlace;https://www.lifeder.com/objeto-estudio-historia/;¿Cuál es el objeto de estudio de la historia?;, sobre qué estudia la historia y su utilidad.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Enlace;http://www.sabuco.com/historia/Fuentes.htm;Las fuentes históricas y su clasificación;, para conocer los tipos de fuentes que nos proporcionan información sobre el pasado.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Inglés;https://patrimoniointeligente.com/edades-de-la-prehistoria/;Las edades de la prehistoria;, para conocer las principales etapas en que se divide el período prehistórico.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Escoge tu camino;Inglés;https://elpais.com/cultura/2018/09/24/actualidad/1537769625_914876.html;La cueva de Altamira, la Capilla Sixtina del arte paleolítico;, con información sobre esta muestra del arte paleolítico peninsular.
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Comprende cómo se realiza la datación histórica;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Reconoce los cambios del neolítico y la edad de los metales;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Conoce las características de neandertales y cromañones;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Reconoce los distintos monumentos megalíticos;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Identifica el arte prehistórico;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Conoce la evolución de la presencia humana en la Península;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Competencias: presentación sobre la mujer en el neolítico con la técnica <em>stop motion</em>;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Ve más allá;Lista;;Competencias: análisis del arte de la prehistoria;
Desafío: Introducción a la historia y la prehistoria;CS_07_07_LM_Recurso760;130835;Meta;Título;;"<em>¡Volvamos a nuestro tiempo!</em>
¿Serás capaz de superar la última prueba?";
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>De los pueblos neolíticos a las primeras ciudades</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>Los grandes templos mesopotámicos</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>Poniéndolo por escrito: la invención de la escritura</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>Del barro al plato: el limo y las crecidas del río Nilo</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>Las pirámides, más que tumbas</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>Escribas y jeroglíficos</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>De ruta por el Mediterráneo en un barco fenicio</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Lista;;<em>El poder de los dioses</em>;
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Enlace;https://www.nationalgeographic.com.es/temas/mesopotamia;Mesopotamia;, página web de National Geographic con numerosos reportajes e imágenes sobre la civilización mesopotámica.
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=evjKpygDE90&feature=youtu.be;Grandes civilizaciones: Mesopotamia;, video que resume y describe de manera gráfica la civilización de Mesopotamia.
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Enlace;https://mihistoriauniversal.com/edad-antigua/cultura-egipcia-antiguo-egipto/;Cultura egipcia o Antiguo Egipto;, página web sobre el medio geográfico, los períodos históricos, la organización política, social y económica, etc.
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Enlace;https://mihistoriauniversal.com/edad-antigua/cultura-fenicia/;La cultura fenicia;, un detallado repaso de las principales características de esta cultura de la Antigüedad.
Desafío: Primeras civilizaciones: Mesopotamia, Egipto y Fenicia;CS_07_08_LM_Recurso280;130838;Escoge tu camino;Enlace;https://mundoantiguo.net/fenicios/;Pueblos fenicios;, página web que ofrece una información exhaustiva sobre quiénes eran los fenicios, sus principales actividades económicas, divinidades, arte, etc.
