Nombre recurso;LOID;ID;idGuion;identificadorUnidad;module_id;asset_id;Página;Tipo;Enlace;Texto principal - original;Texto adicional - original;Texto principal;Texto adicional
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=rfeVlNL7d9U;Force and Motion;, vídeo que describe qué es el movimiento y los distintos tipos en que podemos clasificarlo, en el canal Turtlediary.;Force and Motion;, vídeo que describe qué es el movimiento y los distintos tipos en que podemos clasificarlo, en el canal Turtlediary.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Ve más allá;Lista ;;Un experimento muy lunático;;Un experimento muy lunático;
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Ve más allá;Lista ;;¿Cómo lo mido? ;;¿Cómo lo mido? ;
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;15149;MN_06_NX_LL;628453;136949;Meta;Título;;¿Serás capaz de superar la última prueba?;;<strong>¿Serás capaz de superar la última prueba?</strong>;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;La diversidad del planeta Tierra;;La diversidad del planeta Tierra;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Cuidar de nuestro planeta;;Cuidar de nuestro planeta;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Los fenómenos naturales;;Los fenómenos naturales;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;La importancia vital de tener una atmósfera;;La importancia vital de tener una atmósfera;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;El agua es vida: la hidrosfera;;El agua es vida: la hidrosfera;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Rocas, minerales y metales;;Rocas, minerales y metales;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Los cambios en el relieve terrestre;;Los cambios en el relieve terrestre;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Por qué tenemos día y noche;;Por qué tenemos día y noche;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Las estaciones del año;;Las estaciones del año;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;La Luna y las mareas;;La Luna y las mareas;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Lista;;Vivir un eclipse de sol;;Vivir un eclipse de sol;
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Enlace;https://www.nationalgeographic.com.es/;National Geographic;, web sobre ciencia y naturaleza. Cuenta con reportajes y artículos sobre la naturaleza y la historia del planeta Tierra.;National Geographic;, web sobre ciencia y naturaleza. Cuenta con reportajes y artículos sobre la naturaleza y la historia del planeta Tierra.
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Enlace;https://www.sea-astronomia.es/;Sociedad Española de Astronomía;, agrupación de astrofísicos profesionales que trabajan para promocionar el desarrollo de la astronomía en España. Fomenta, además, la visibilidad y la participación de la mujer en este campo.;Sociedad Española de Astronomía;, agrupación de astrofísicos profesionales que trabajan para promocionar el desarrollo de la astronomía en España. Fomenta, además, la visibilidad y la participación de la mujer en este campo.
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Enlace;https://canal.uned.es/;CANALUNED;, buscador de recursos educativos sobre astronomía y astrofísica y ciencias de la Tierra y del espacio: cambio global, cambio climático, biodiversidad, recursos geológicos, etc.;CANALUNED;, buscador de recursos educativos sobre astronomía y astrofísica y ciencias de la Tierra y del espacio: cambio global, cambio climático, biodiversidad, recursos geológicos, etc.
Desafío: El planeta Tierra;MN_3C_02_LM_Recurso250;130784;15156;MS_05_NX_LL;628908;138790;Escoge tu camino;Inglés;https://www.nbvm.no/en/earth_int.html;WebGeology ;los interactivos sobre la estructura de la Tierra.;WebGeology ;los interactivos sobre la estructura de la Tierra.
