Nombre recurso;LOID;ID;Página;Tipo;Enlace;Texto principal;Texto adicional
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Lista;;Viaje al centro de la Tierra ;(Las capas de la Tierra)
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Lista;;¡5B, tocado y hundido...! Jugamos a hundir la flota ;(Las coordenadas geográficas)
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Lista;;Proyectando ;(La cartografía y las proyecciones cartográficas)
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Lista;;¿Mapa del tesoro? ;(Los mapas)
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Lista;;Pero el Atlas, ¿no es un monte? ;(Los atlas)
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Lista;;A vista de satélite... ;(La tecnología y los mapas)
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Enlace;https://www.ign.es/web/recursos-educativos;Educa IGN;, material didáctico, mapas, vídeos y juegos, del Instituto Geográfico Nacional.
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=xZLP4i_W_UM;Los Mapas (Parte 1): Mapa Político;, video que presenta qué es y para qué sirve un mapa, en Aula 365.
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Enlace;https://www.ign.es/web/ign/portal;Instituto Geográfico Nacional, ;portal con información, recursos y aplicaciones relacionadas con la geografía.
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Enlace;https://www.geografiainfinita.com/;Geografía infinita;, portal que aborda el mundo desde el punto de vista de la geografía.
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=cDed5eXmngE;Rotation and Revolution of Earth;, video sobre los movimientos de la Tierra y sus consecuencias, de Happy Learning English.
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Ve más allá;Lista;;A vista de satélite;
Desafío: Los sistemas de representación del espacio;MS_3C_01_LM_Recurso230;132223;Meta;Título;;"¡Hemos llegado a nuestro destino!
¿Serás capaz de superar la última prueba?";
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Lista;;Sal del café ;(La separación de una mezcla de sal, café y agua)
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Lista;;La densidad de los líquidos ;(La separación de una mezcla de jabón, agua y aceite)
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Lista;;Buscar una aguja en un pajar ;(La separación de una mezcla de harina y tornillos)
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Lista;;El clavo y la manzana ;(El proceso de oxidación)
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Lista;;El filtro de té que vuela ;(El proceso de combustión)
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Lista;;La bolsa que se infla ;(El proceso de fermentación)
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Enlace;http://recursostic.educacion.es/secundaria/edad/3esofisicaquimica/3quincena9/3q9_contenidos_1a.htm;¿Qué son los cambios químicos?;, recursos TIC sobre los cambios físicos y los cambios químicos de las sustancias, del Proyecto Descartes.
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Enlace;https://www.educaciontrespuntocero.com/recursos/experimentos-cientificos-primaria/;Experimentos caseros;, recopilatorio de experimentos que se pueden realizar en casa para observar y comprobar diferentes reacciones químicas y físicas, de Experimentos.
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Enlace;https://recurosparaelaula.blob.core.windows.net/web/CCNN_5/HTML5_ 5_CCNN_TEMA7/index.html;La materia, información y recursos educativos sobre la materia;, las sustancias puras, las mezclas, los cambios físicos y los cambios químicos, de Recursos para el aula, Colegio Los Almendros de La Lastrilla (Segovia).
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Enlace;https://www.experimentoscientificos.es/reacciones-quimicas/;Reacciones químicas: tipos y ejemplos;, experimentos y artículos de química y física, de Experimentos Científicos.
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Escoge tu camino;Inglés;https://chem.libretexts.org/Courses/College_of_Marin/CHEM_114%3A_Introductory_Chemistry/03%3A_Matter_and_Energy/3.06%3A_Changes_in_Matter-_Physical_and_Chemical_Changes;Changes in Matter: Physical and Chemical Changes;, información sobre las sustancias puras, las mezclas y los cambios químicos, de Chemistry LibreTexts.
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Ve más allá;Lista;;La química de las levaduras y las bacterias;
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Ve más allá;Lista;;La química de los seres vivos;
Desafío: Las sustancias y los cambios químicos;MN_3C_28_LM_Recurso290;131759;Meta;Título;;"¡Qué gran investigación!
¿Serás capaz de superar la última prueba?";
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;¡Me siento fenomenal! ;(El estado de bienestar)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Cuando el cuerpo se estropea un poquito ;(Los tipos de enfermedades)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Agentes infecciosos, unos bichitos malos ;(Las enfermedades infecciosas y los microorganismos que las causan)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Lo mejor para una buena salud, unas buenas defensas ;(El sistema inmunológico)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Enfermedades sin microbios ;(Las enfermedades no infecciosas)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Cuidarse para no estar enfermo;(Los hábitos saludables)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Stop a los riesgos para la salud... ;(Los hábitos perjudiciales para la salud)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Cuando comer o no comer te hace caer enfermo ;(Los desequilibrios nutricionales)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Lista;;Somos iguales ante la ley, en el trabajo y en la familia ;(La igualdad de género)
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=dxH__2x0p-I;La dieta saludable;, video sobre cómo y por qué seguir una dieta saludable, en La Eduteca.
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Enlace;https://kidshealth.org/es/kids/;KidsHealth ;, página web con numerosos recursos prácticos y educativos. 
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Enlace;https://www.portaleducativo.net/septimo-basico/745/Salud-y-enfermedad;Salud y enfermedad;artículo con información extensa, en PortalEducativo.
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Enlace;https://www.portaleducativo.net/cuarto-medio/38/las-enfermedades;Las enfermedades;artículo con información extensa, en PortalEducativo.
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Escoge tu camino;Inglés;https://www.ducksters.com/science/biology/;Ducksters Education Site;, con artículos sobre el sistema inmunológico, las enfermedades infecciosas y la medicina. 
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Ve más allá;Lista;;Un montón de terapias y de medicinas;
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Ve más allá;Lista;;Mediterráneo para el corazón;
Desafío: La salud;MN_3C_26_LM_Recurso320;132260;Meta;Título;;"Ahora ya sabes cuál es el camino que debemos recorrer para profundizar en el tema de la salud.
¿Serás capaz de superar la última prueba?";
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;¿Cogemos un atajo? ;(El movimiento rectilíneo)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;¡Que me aspen si me mareo! ;(El movimiento curvilíneo circular)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;La danza de los planetas ;(El movimiento curvilíneo elíptico)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;¡Bomba va! ;(El movimiento curvilíneo parabólico)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;Y una manzana cayó sobre su cabeza; (La fuerza de la gravedad sobre el movimiento)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;¡Cuidado no resbales!; (La fuerza de fricción y sus efectos sobre el movimiento)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Lista;;Dibujando el movimiento ;(Las gráficas velocidad-tiempo)
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Enlace;http://recursostic.educacion.es/newton/web/materiales_didacticos/cinematica/cine12.htm;Diferentes tipos de movimiento;, información y ejercicios sobre los tipos de movimiento, en la página del CNICE.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=XporjnhcrpQ;Fuerza de roce;, video sobre la fuerza de fricción, en el canal Física para todos.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=aZJaaw0dS9o&feature=youtu.be;Medidas de longitud;, vídeo de Un Profesor sobre la longitud y los factores de conversión.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=rfeVlNL7d9U;Force and Motion;, vídeo que describe qué es el movimiento y los distintos tipos en que podemos clasificarlo, en el canal Turtlediary.
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Ve más allá;Lista;;Un experimento muy lunático;
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Ve más allá;Lista;;¿Cómo lo mido? ;
Desafío: El movimiento y la velocidad;MN_3C_23_LM_Recurso270;132295;Meta;Título;;<strong>¿Serás capaz de superar la última prueba?</strong>;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Lista;;Rápido como la luz;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Lista;;¡Visto y no visto!;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Lista;;El ojo que todo lo ve;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Lista;;Los colores del blanco;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Lista;;Mi doble en el espejo;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Lista;;El agua que deforma los objetos;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Enlace;https://www.educaplus.org/luz/index.html;La luz;, con información sobre las ondas y la luz.
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Enlace;https://hipertextual.com/2016/04/luz-no-visible;La luz que el ser humano no puede ver;, información sobre el espectro visible de la luz.
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Escoge tu camino;Enlace;https://akvis.com/es/articles/teoria-color/index.php;La teoría del color;, información sobre los colores y la iluminación de Akvis. 
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Ve más allá;Lista;;¿Cómo nos ven los animales? ;
Desafío: La luz;MN_3C_21_LM_Recurso270;131371;Meta;Título;;"¡Esta es nuestra foto finish!
¿Serás capaz de superar la última prueba?";
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Lista;;¿Qué escuchas? ;(el sonido del diapasón)
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Lista;;El sonido que se ve ;(un teléfono de hilo y yogures)
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Lista;;El sonido que no queremos escuchar ;(el ruido que nos rodea)
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Lista;;El sonido se mueve ;(la vibración de una copa)
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=SCiHXsTYWC4&feature=youtu.be;¿Qué és el sonido?;, vídeo didáctico de Happy Learning.
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Enlace;http://recursostic.educacion.es/secundaria/edad/2esobiologia/2quincena4/2q4_centro.htm;El sonido, una onda longitudinal;, secuencia didáctica sobre el sonido y las ondas sonoras, en Proyecto Descartes del Ministerio de Educación.
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Enlace;https://sottovoce.hypotheses.org/;Sottovoce;, espacio de divulgación sobre la voz humana.
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Enlace;https://sistemasolarunido.wordpress.com/2012/12/07/el-lenguaje-de-los-animales/;El lenguaje de los animales;, artículo con información sobre los infrasonidos y los ultrasonidos en los animales, del blog de divulgación Sistema Solar Unido.
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Escoge tu camino;Inglés;https://www.ducksters.com/science/sound101.php;Basics of Sound;, espacio de divulgación científica con enlaces a experimentos y contenidos sobre ondas.
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Ve más allá;Lista;;¡Eo!: hablar con reverberación. ;
Desafío: El sonido;MN_3C_22_LM_Recurso270;132037;Meta;Título;;"¡Es hora de apagar la música!
¿Serás capaz de superar la última prueba?";
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Lista;;Rayos y centellas ;(la electricidad como parte de la energía eléctrica)
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Lista;;Objetos con chispa ;(los materiales aislantes y conductores)
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Lista;;Enciende la bombilla ;(la circulación de la corriente eléctrica)
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Lista;;Un viaje eléctrico ;(la corriente eléctrica que usamos en nuestra vida cotidiana)
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Lista;;¡Ponte las pilas! ;(las pilas y baterías como generadoras de corriente eléctrica)
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Lista;;La electricidad de un imán ;(el magnetismo y su relación con la electricidad)
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Enlace;https://www.foronuclear.org/descubre-la-energia-nuclear/preguntas-y-respuestas/sobre-distintas-fuentes-de-energia/que-es-la-electricidad/;¿Qué es la electricidad?;, para conocer distintos aspectos sobre la producción de energía eléctrica, en Foro Nuclear.
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Enlace;http://www.energiaysociedad.es/manenergia/manual-de-la-energia/;Manual de Energía;, del sitio web Energía y sociedad, con información sobre la energía a nivel social, eficiencia energética, electricidad y gas.
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Escoge tu camino;Inglés;https://www.ucsusa.org/resources/how-electricity-grid-works;How the Electricity Grid Works;, artículo del funcionamiento de la red eléctrica, en el portal Union of Concernced Scientists.
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Ve más allá;Lista;;No pierdas el norte;
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Ve más allá;Lista;;El pararrayos;
Desafío: La electricidad;MN_3C_20_LM_Recurso290;132013;Meta;Título;;"¡Se hizo la luz!
¿Serás capaz de superar la última prueba?";
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;La maquinaria formadora de espermatozoides ;(el aparato reproductor masculino)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;La maquinaria formadora de óvulos ;(el aparato reproductor femenino)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;El inicio de un nuevo bebé ;(la fecundación y la nidación)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;Creciendo en la oscuridad ;(el embarazo)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;Las etapas de la vida; (la división de la vida en etapas)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;¡Stop embarazos! ;(los métodos anticonceptivos)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;Enfermedades contagiosas picantes ;(las enfermedades de transmisión sexual)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Lista;;Niños probeta ;(las técnicas de reproducción asistida)
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=mFrsphXEQAc;El aparato reproductor;, video sobre el aparato reproductor, de Happy Learning Español.
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=fMPqh9MByU0;La reproducción humana;, video sobre la reproducción en los seres humanos, de Happy Learning Español.
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Enlace;https://www.portaleducativo.net/septimo-basico/753/Aparato-reproductor-femenino;Aparato reproductor femenino ;, artículos publicado en Portal Educativo.
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Enlace;https://www.portaleducativo.net/sexto-basico/748/aparato-reproductor-masculino;Aparato reproductor masculino;, artículos publicado en Portal Educativo.
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Escoge tu camino;Inglés;https://www.youtube.com/watch?v=IeBLVBXeuno;The Human Reproduction;, en Happy Learning English
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Ve más allá;Lista;;¿Qué me está pasando? Nadie me entiende;
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Ve más allá;Lista;;De dos en dos o de tres en tres;
Desafío: La función de reproducción en el ser humano;MN_3C_17_LM_Recurso290;132263;Meta;Título;;"Ahora ya sabes cuál es el camino que debemos recorrer para profundizar en el tema sobre la función de reproducción.
¿Serás capaz de superar la última prueba?";
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Lista;;La geometría de las células ;(la estructura y las funciones de las células)
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Lista;;Entre redes; (los organismos unicelulares y pluricelulares)
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Lista;;Las más bestias; (la célula animal)
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Lista;;Células verdes ;(la célula vegetal)
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Lista;;Ellas también respiran ;(las funciones de nutrición, de relación y de reproducción de las células)
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Lista;;Observación de lo invisible ;(el microscopio)
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Enlace;https://mmegias.webs.uvigo.es/;Atlas de Histología vegetal y animal;, página web con información sobre la célula, tejidos y órganos, de la Universidad de Vigo.
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Enlace;https://happylearning.tv/la-celula/;La célula y sus partes;, video sobre las características principales de las células, en Happy Learning Español.
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Enlace;https://www.youtube.com/watch?v=JLNokMENF6s;Biología: La célula;, video sobre la célula, sus partes y las funciones que desarrolla, en Educar Portal.
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Escoge tu camino;Inglés;https://askabiologist.asu.edu/cell-parts;Parts of a cell;, información de las células animales y vegetales y las partes que las componen, en el proyecto Ask a biologist, de la Arizona State University.
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Ve más allá;Lista;;La reproducción de la célula;
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Ve más allá;Lista;;Los sistemas;
Desafío: La célula;MN_3C_11_LM_Recurso270;131768;Meta;Título;;"Ahora que has llegado al final de este viaje interior y has conocido la unidad más pequeña de tu cuerpo,
¿serás capaz de superar la última prueba?";
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;¡Atención! ;(Los órganos y sistemas implicados en la función de relación)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;Agridulce ;(El sentido del gusto)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;El olor de los recuerdos ;(El sentido del olfato)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;¿Liso o rugoso? ;(El sentido del tacto)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;Atento a todo ;(El sentido de la vista y el oído)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;Pura electricidad ;(El sistema nervioso central y el sistema nervioso periférico)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Lista;;Músculos y huesos en colaboración ;(El aparato locomotor)
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Enlace;https://www.aula2005.com/html/cn3eso/11relaciosn/11snervioses.htm;La función de relación I. El sistema nervioso humano;, información sobre el sistema nervioso dentro de la función de relación del ser humano, del Proyecto aula2005.
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Enlace;https://descargas.intef.es/recursos_educativos/It_didac/CCNN/6/02/Funcion_relacion/index.html;La función de relación ;,secuencia didáctica sobre la función de relación, del INTEF.
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Escoge tu camino;Inglés;https://www.scientificpsychic.com/workbook/chapter2.htm;Anatomy and Structure of Human Sense Organs;, información sobre los órganos de los sentidos, de Scientific Psychic.
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Ve más allá;Lista;;Equilibrados por dentro;
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Ve más allá;Lista;;Ramón y Cajal;
Desafío: La función de relación en el ser humano;MN_3C_13_LM_Recurso250;132163;Meta;Título;;"¡Pon toda tu atención!
¿Serás capaz de superar la última prueba?";
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;Un mundo en equilibrio ;(Los ecosistemas y sus características)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;La tierra firme ;(Los ecosistemas terrestres)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;La vida en el agua ;(Los ecosistemas acuáticos)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;El escenario cerca de mí ;(Los ecosistemas terrestres y acuáticos del territorio español)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;Es la hora de comer ;(La clasiﬁcación de los seres vivos según su alimentación)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;La asociación entre seres vivos ;(Las relaciones entre los seres vivos)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Lista;;El destructor de ecosistemas; (Los impactos negativos sobre los ecosistemas)
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Enlace;https://www.ecologiaverde.com/principales-ecosistemas-acuaticos-y-terrestres-de-espana-1479.html;Ecología verde;, información de los principales ecosistemas terrestres y acuáticos del territorio español, de Ecología verde.
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Enlace;https://www.fundacionaquae.org/biodiversidad-cuantas-especies-existen-importantes/;Cuántas especies existen y por qué son importantes;, infografía con todas las especies que existen en el planeta Tierra, de Aquae Fundación.
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Enlace;https://www.islandbiosphere.org/portal.aspx?IDIOMA=2;Red Mundial de Reservas de Biosfera, Islas y Zonas Costeras;, información de los ecosistemas de zonas costeras, de la Red Mundial de Reservas de Biosfera Islas y Zonas Costeras.
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Enlace;http://recursos.cnice.mec.es/biosfera/alumno/2ESO/servivo/contenidos3.htm;Ecosistemas;, unidad didáctica sobre los ecosistemas, del Proyecto Biosfera.
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Escoge tu camino;Enlace;https://www.forest-trends.org/publications/yawanawa-life-plan/;Yawanawa Life Plan;, artículo de la plataforma Ecosystem Marketplance, de Forest Trends.
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Ve más allá;Lista;;Una pirámide sabrosa;
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Ve más allá;Lista;;En nuestras manos;
Desafío: Los ecosistemas;MN_3C_08_LM_Recurso700;130790;Meta;Título;;"¡Final del rodaje! Aquí termina nuestro camino.
¿Serás capaz de superar la última prueba?";
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Lista;;Moldeando Europa ;(Las principales unidades de relieve)
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Lista;;¿Escalamos el Mont-Blanc? ;(Las montañas, macizos y cordilleras europeas)
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Lista;;¿El mundo es plano? ;(Las llanuras y depresiones europeas)
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Lista;;El pirata de los mares; (Los mares europeos)
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Lista;;La isla del tesoro ;(Las costas e islas europeas)
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Lista;;De cabeza al río ;(Los ríos europeos)
Desafío: El relieve, ríos y costas de Europa;MS_3C_17_LM_Recurso180;132187;Escoge tu camino;Enlace;https://www.documaniatv.com/naturaleza/danubio-el-amazonas-europeo-1-de-la-selva-negra-al-mar-negro-video_b8ba94e08.html;Danubio, el Amazonas europeo;, primer capítulo de esta serie documental sobre el Danubio, en DocumatíaTV.
